props_pageProps_address_buildings_0_bathroomCondition,props_pageProps_address_buildings_0_buildingName,props_pageProps_address_buildings_0_externalWallMaterial,props_pageProps_address_buildings_0_heatingInstallation,props_pageProps_address_buildings_0_housingArea,props_pageProps_address_buildings_0_kitchenCondition,props_pageProps_address_buildings_0_numberOfFloors,props_pageProps_address_buildings_0_numberOfToilets,props_pageProps_address_buildings_0_roofingMaterial,props_pageProps_address_buildings_0_toiletCondition,props_pageProps_address_buildings_0_yearBuilt,props_pageProps_address_municipality_name,props_pageProps_address_coordinates_lat,props_pageProps_address_coordinates_lon,props_pageProps_address_floor,props_pageProps_address_municipality_numberOfSchools,props_pageProps_address_municipality_population,props_pageProps_address_events_0_at,props_pageProps_address_events_0_label,props_pageProps_dataLayer_virtualPagePath,props_pageProps_dataLayer_detailPropertyClass,lastPrice
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,158.0,Eget køkken med afløb,5.0,2.0,Tagpap med lille hældning,Vandskyllende toilet i enheden,1976.0,Frederiksberg,55.66998,12.499407,1.0,18.0,103608.0,2013-03-25T00:00:00Z,Fri handel,/adresse/betty-nansens-alle-31-1-th-2000-frederiksberg-01470068__31__1__th,ejerlejlighed,3695000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,151.0,Eget køkken med afløb,5.0,2.0,Tagpap med lille hældning,Vandskyllende toilet i enheden,1976.0,Frederiksberg,55.66998,12.499407,1.0,18.0,103608.0,2013-08-27T00:00:00Z,Fri handel,/adresse/betty-nansens-alle-31-1-tv-2000-frederiksberg-01470068__31__1__tv,ejerlejlighed,3950000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,146.0,Eget køkken med afløb,5.0,2.0,Tagpap med lille hældning,Vandskyllende toilet i enheden,1976.0,Frederiksberg,55.66998,12.499407,2.0,18.0,103608.0,1995-08-15T00:00:00Z,Fri handel,/adresse/betty-nansens-alle-31-2-th-2000-frederiksberg-01470068__31__2__th,ejerlejlighed,1378290
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,140.0,Eget køkken med afløb,5.0,2.0,Tagpap med lille hældning,Vandskyllende toilet i enheden,1976.0,Frederiksberg,55.66998,12.499407,2.0,18.0,103608.0,2002-11-10T00:00:00Z,Fri handel,/adresse/betty-nansens-alle-31-2-tv-2000-frederiksberg-01470068__31__2__tv,ejerlejlighed,2620032
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,134.0,Eget køkken med afløb,5.0,2.0,Tagpap med lille hældning,Vandskyllende toilet i enheden,1976.0,Frederiksberg,55.66998,12.499407,3.0,18.0,103608.0,1997-06-12T00:00:00Z,Fri handel,/adresse/betty-nansens-alle-31-3-th-2000-frederiksberg-01470068__31__3__th,ejerlejlighed,1550800
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,129.0,Eget køkken med afløb,5.0,2.0,Tagpap med lille hældning,Vandskyllende toilet i enheden,1976.0,Frederiksberg,55.66998,12.499407,3.0,18.0,103608.0,1992-02-27T00:00:00Z,Fri handel,/adresse/betty-nansens-alle-31-3-tv-2000-frederiksberg-01470068__31__3__tv,ejerlejlighed,1130000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,140.0,Eget køkken med afløb,5.0,2.0,Tagpap med lille hældning,Vandskyllende toilet i enheden,1976.0,Frederiksberg,55.670128,12.499415,2.0,18.0,103608.0,2004-03-28T00:00:00Z,Fri handel,/adresse/betty-nansens-alle-33-2-tv-2000-frederiksberg-01470068__33__2__tv,ejerlejlighed,2995000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,151.0,Eget køkken med afløb,5.0,2.0,Tagpap med lille hældning,Vandskyllende toilet i enheden,1976.0,Frederiksberg,55.67028,12.499425,1.0,18.0,103608.0,1994-04-26T00:00:00Z,Fri handel,/adresse/betty-nansens-alle-35-1-th-2000-frederiksberg-01470068__35__1__th,ejerlejlighed,1300000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,140.0,Eget køkken med afløb,5.0,2.0,Tagpap med lille hældning,Vandskyllende toilet i enheden,1976.0,Frederiksberg,55.67028,12.499425,2.0,18.0,103608.0,2015-04-27T00:00:00Z,Fri handel,/adresse/betty-nansens-alle-35-2-th-2000-frederiksberg-01470068__35__2__th,ejerlejlighed,4295000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,140.0,Eget køkken med afløb,5.0,2.0,Tagpap med lille hældning,Vandskyllende toilet i enheden,1976.0,Frederiksberg,55.67028,12.499425,2.0,18.0,103608.0,2002-04-05T00:00:00Z,Fri handel,/adresse/betty-nansens-alle-35-2-tv-2000-frederiksberg-01470068__35__2__tv,ejerlejlighed,2424255
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,129.0,Eget køkken med afløb,5.0,2.0,Tagpap med lille hældning,Vandskyllende toilet i enheden,1976.0,Frederiksberg,55.67028,12.499425,3.0,18.0,103608.0,2014-06-30T00:00:00Z,Fri handel,/adresse/betty-nansens-alle-35-3-th-2000-frederiksberg-01470068__35__3__th,ejerlejlighed,4195000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,129.0,Eget køkken med afløb,5.0,2.0,Tagpap med lille hældning,Vandskyllende toilet i enheden,1976.0,Frederiksberg,55.67028,12.499425,3.0,18.0,103608.0,2014-10-23T00:00:00Z,Fri handel,/adresse/betty-nansens-alle-35-3-tv-2000-frederiksberg-01470068__35__3__tv,ejerlejlighed,4050000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,118.0,Eget køkken med afløb,5.0,2.0,Tagpap med lille hældning,Vandskyllende toilet i enheden,1976.0,Frederiksberg,55.67028,12.499425,4.0,18.0,103608.0,1999-04-29T00:00:00Z,Fri handel,/adresse/betty-nansens-alle-35-4-th-2000-frederiksberg-01470068__35__4__th,ejerlejlighed,1895120
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,118.0,Eget køkken med afløb,5.0,2.0,Tagpap med lille hældning,Vandskyllende toilet i enheden,1976.0,Frederiksberg,55.67028,12.499425,4.0,18.0,103608.0,2002-04-12T00:00:00Z,Fri handel,/adresse/betty-nansens-alle-35-4-tv-2000-frederiksberg-01470068__35__4__tv,ejerlejlighed,2116000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,151.0,Eget køkken med afløb,5.0,2.0,Tagpap med lille hældning,Vandskyllende toilet i enheden,1976.0,Frederiksberg,55.670444,12.499434,1.0,18.0,103608.0,2001-12-17T00:00:00Z,Fri handel,/adresse/betty-nansens-alle-37-1-th-2000-frederiksberg-01470068__37__1__th,ejerlejlighed,3050000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,140.0,Eget køkken med afløb,5.0,2.0,Tagpap med lille hældning,Vandskyllende toilet i enheden,1976.0,Frederiksberg,55.670444,12.499434,2.0,18.0,103608.0,2012-10-16T00:00:00Z,Fri handel,/adresse/betty-nansens-alle-37-2-tv-2000-frederiksberg-01470068__37__2__tv,ejerlejlighed,3500000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,129.0,Eget køkken med afløb,5.0,1.0,Tagpap med lille hældning,Vandskyllende toilet i enheden,1976.0,Frederiksberg,55.670444,12.499434,3.0,18.0,103608.0,2002-02-14T00:00:00Z,Fri handel,/adresse/betty-nansens-alle-37-3-tv-2000-frederiksberg-01470068__37__3__tv,ejerlejlighed,2455000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,118.0,Eget køkken med afløb,5.0,2.0,Tagpap med lille hældning,Vandskyllende toilet i enheden,1976.0,Frederiksberg,55.670444,12.499434,4.0,18.0,103608.0,1993-10-31T00:00:00Z,Fri handel,/adresse/betty-nansens-alle-37-4-th-2000-frederiksberg-01470068__37__4__th,ejerlejlighed,1127535
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,118.0,Eget køkken med afløb,5.0,2.0,Tagpap med lille hældning,Vandskyllende toilet i enheden,1976.0,Frederiksberg,55.670444,12.499434,4.0,18.0,103608.0,2005-06-20T00:00:00Z,Fri handel,/adresse/betty-nansens-alle-37-4-tv-2000-frederiksberg-01470068__37__4__tv,ejerlejlighed,3195000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,151.0,Eget køkken med afløb,5.0,2.0,Tagpap med lille hældning,Vandskyllende toilet i enheden,1976.0,Frederiksberg,55.670578,12.499442,1.0,18.0,103608.0,2006-02-01T00:00:00Z,Fri handel,/adresse/betty-nansens-alle-39-1-th-2000-frederiksberg-01470068__39__1__th,ejerlejlighed,4400000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,129.0,Eget køkken med afløb,5.0,2.0,Tagpap med lille hældning,Vandskyllende toilet i enheden,1976.0,Frederiksberg,55.670578,12.499442,3.0,18.0,103608.0,2004-05-18T00:00:00Z,Fri handel,/adresse/betty-nansens-alle-39-3-th-2000-frederiksberg-01470068__39__3__th,ejerlejlighed,2795000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,134.0,Eget køkken med afløb,5.0,2.0,Tagpap med lille hældning,Vandskyllende toilet i enheden,1976.0,Frederiksberg,55.670578,12.499442,3.0,18.0,103608.0,2009-06-20T00:00:00Z,Fri handel,/adresse/betty-nansens-alle-39-3-tv-2000-frederiksberg-01470068__39__3__tv,ejerlejlighed,3000000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,118.0,Eget køkken med afløb,5.0,2.0,Tagpap med lille hældning,Vandskyllende toilet i enheden,1976.0,Frederiksberg,55.670578,12.499442,4.0,18.0,103608.0,2006-05-22T00:00:00Z,Fri handel,/adresse/betty-nansens-alle-39-4-th-2000-frederiksberg-01470068__39__4__th,ejerlejlighed,3995000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,123.0,Eget køkken med afløb,5.0,2.0,Tagpap med lille hældning,Vandskyllende toilet i enheden,1976.0,Frederiksberg,55.670578,12.499442,4.0,18.0,103608.0,2008-02-09T00:00:00Z,Fri handel,/adresse/betty-nansens-alle-39-4-tv-2000-frederiksberg-01470068__39__4__tv,ejerlejlighed,3575000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,158.0,Eget køkken med afløb,5.0,2.0,Tagpap med lille hældning,Vandskyllende toilet i enheden,1976.0,Frederiksberg,55.669964,12.500145,1.0,18.0,103608.0,2021-08-30T00:00:00Z,Fri handel,/adresse/betty-nansens-alle-41-1-th-2000-frederiksberg-01470068__41__1__th,ejerlejlighed,7495000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,151.0,Eget køkken med afløb,5.0,2.0,Tagpap med lille hældning,Vandskyllende toilet i enheden,1976.0,Frederiksberg,55.669964,12.500145,1.0,18.0,103608.0,2005-03-04T00:00:00Z,Fri handel,/adresse/betty-nansens-alle-41-1-tv-2000-frederiksberg-01470068__41__1__tv,ejerlejlighed,3495000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,140.0,Eget køkken med afløb,5.0,2.0,Tagpap med lille hældning,Vandskyllende toilet i enheden,1976.0,Frederiksberg,55.669964,12.500145,2.0,18.0,103608.0,2013-10-02T00:00:00Z,Fri handel,/adresse/betty-nansens-alle-41-2-tv-2000-frederiksberg-01470068__41__2__tv,ejerlejlighed,3995000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,129.0,Eget køkken med afløb,5.0,2.0,Tagpap med lille hældning,Vandskyllende toilet i enheden,1976.0,Frederiksberg,55.669964,12.500145,3.0,18.0,103608.0,2010-03-04T00:00:00Z,Fri handel,/adresse/betty-nansens-alle-41-3-tv-2000-frederiksberg-01470068__41__3__tv,ejerlejlighed,3100000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,151.0,Eget køkken med afløb,5.0,1.0,Tagpap med lille hældning,Vandskyllende toilet i enheden,1976.0,Frederiksberg,55.670105,12.500154,1.0,18.0,103608.0,2021-02-10T00:00:00Z,Fri handel,/adresse/betty-nansens-alle-43-1-th-2000-frederiksberg-01470068__43__1__th,ejerlejlighed,6875000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,129.0,Eget køkken med afløb,5.0,2.0,Tagpap med lille hældning,Vandskyllende toilet i enheden,1976.0,Frederiksberg,55.670105,12.500154,3.0,18.0,103608.0,1999-02-25T00:00:00Z,Fri handel,/adresse/betty-nansens-alle-43-3-th-2000-frederiksberg-01470068__43__3__th,ejerlejlighed,1765000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,118.0,Eget køkken med afløb,5.0,2.0,Tagpap med lille hældning,Vandskyllende toilet i enheden,1976.0,Frederiksberg,55.670105,12.500154,4.0,18.0,103608.0,2020-03-29T00:00:00Z,Fri handel,/adresse/betty-nansens-alle-43-4-th-2000-frederiksberg-01470068__43__4__th,ejerlejlighed,2437000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,118.0,Eget køkken med afløb,5.0,2.0,Tagpap med lille hældning,Vandskyllende toilet i enheden,1976.0,Frederiksberg,55.670105,12.500154,4.0,18.0,103608.0,2004-05-13T00:00:00Z,Fri handel,/adresse/betty-nansens-alle-43-4-tv-2000-frederiksberg-01470068__43__4__tv,ejerlejlighed,2775000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,151.0,Eget køkken med afløb,5.0,2.0,Tagpap med lille hældning,Vandskyllende toilet i enheden,1976.0,Frederiksberg,55.670265,12.500163,1.0,18.0,103608.0,2021-06-09T00:00:00Z,Fri handel,/adresse/betty-nansens-alle-45-1-th-2000-frederiksberg-01470068__45__1__th,ejerlejlighed,6495000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,151.0,Eget køkken med afløb,5.0,2.0,Tagpap med lille hældning,Vandskyllende toilet i enheden,1976.0,Frederiksberg,55.670265,12.500163,1.0,18.0,103608.0,2015-04-10T00:00:00Z,Fri handel,/adresse/betty-nansens-alle-45-1-tv-2000-frederiksberg-01470068__45__1__tv,ejerlejlighed,4750000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,129.0,Eget køkken med afløb,5.0,2.0,Tagpap med lille hældning,Vandskyllende toilet i enheden,1976.0,Frederiksberg,55.670265,12.500163,3.0,18.0,103608.0,2019-11-13T00:00:00Z,Fri handel,/adresse/betty-nansens-alle-45-3-th-2000-frederiksberg-01470068__45__3__th,ejerlejlighed,3700000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,140.0,Eget køkken med afløb,5.0,2.0,Tagpap med lille hældning,Vandskyllende toilet i enheden,1976.0,Frederiksberg,55.670414,12.500172,2.0,18.0,103608.0,2007-01-28T00:00:00Z,Fri handel,/adresse/betty-nansens-alle-47-2-th-2000-frederiksberg-01470068__47__2__th,ejerlejlighed,4400000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,140.0,Eget køkken med afløb,5.0,2.0,Tagpap med lille hældning,Vandskyllende toilet i enheden,1976.0,Frederiksberg,55.670414,12.500172,2.0,18.0,103608.0,2006-04-25T00:00:00Z,Fri handel,/adresse/betty-nansens-alle-47-2-tv-2000-frederiksberg-01470068__47__2__tv,ejerlejlighed,5100000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,118.0,Eget køkken med afløb,5.0,2.0,Tagpap med lille hældning,Vandskyllende toilet i enheden,1976.0,Frederiksberg,55.670414,12.500172,4.0,18.0,103608.0,2017-10-25T00:00:00Z,Fri handel,/adresse/betty-nansens-alle-47-4-tv-2000-frederiksberg-01470068__47__4__tv,ejerlejlighed,4375000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,158.0,Eget køkken med afløb,5.0,2.0,Tagpap med lille hældning,Vandskyllende toilet i enheden,1976.0,Frederiksberg,55.670563,12.50018,1.0,18.0,103608.0,2010-01-21T00:00:00Z,Fri handel,/adresse/betty-nansens-alle-49-1-tv-2000-frederiksberg-01470068__49__1__tv,ejerlejlighed,3100000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,146.0,Eget køkken med afløb,5.0,2.0,Tagpap med lille hældning,Vandskyllende toilet i enheden,1976.0,Frederiksberg,55.670563,12.50018,2.0,18.0,103608.0,2013-04-02T00:00:00Z,Fri handel,/adresse/betty-nansens-alle-49-2-tv-2000-frederiksberg-01470068__49__2__tv,ejerlejlighed,3450000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,118.0,Eget køkken med afløb,5.0,2.0,Tagpap med lille hældning,Vandskyllende toilet i enheden,1976.0,Frederiksberg,55.670563,12.50018,4.0,18.0,103608.0,1993-06-28T00:00:00Z,Fri handel,/adresse/betty-nansens-alle-49-4-th-2000-frederiksberg-01470068__49__4__th,ejerlejlighed,1026000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,123.0,Eget køkken med afløb,5.0,2.0,Tagpap med lille hældning,Vandskyllende toilet i enheden,1976.0,Frederiksberg,55.670563,12.50018,4.0,18.0,103608.0,2014-01-16T00:00:00Z,Fri handel,/adresse/betty-nansens-alle-49-4-tv-2000-frederiksberg-01470068__49__4__tv,ejerlejlighed,3795000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,104.0,Eget køkken med afløb,3.0,2.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1890.0,Frederiksberg,55.67731,12.540217,0.0,18.0,103608.0,2020-06-23T00:00:00Z,Fri handel,/adresse/bianco-lunos-alle-1a-0-1868-frederiksberg-c-01470070__1a_st____,ejerlejlighed,4650000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,117.0,Eget køkken med afløb,5.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1897.0,Frederiksberg,55.676983,12.540127,1.0,18.0,103608.0,2003-07-28T00:00:00Z,Fri handel,/adresse/bianco-lunos-alle-1-1-tv-1868-frederiksberg-c-01470070___1__1__tv,,2080000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,166.0,Eget køkken med afløb,5.0,1.0,Fibercement herunder asbest,Vandskyllende toilet i enheden,1897.0,Frederiksberg,55.676983,12.540127,4.0,18.0,103608.0,2004-07-14T00:00:00Z,Fri handel,/adresse/bianco-lunos-alle-1-4-tv-1868-frederiksberg-c-01470070___1__4__tv,,2425000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Centralvarme med én fyringsenhed,61.0,Eget køkken med afløb,5.0,1.0,Tegl,Vandskyllende toilet i enheden,1939.0,Frederiksberg,55.677013,12.540485,0.0,18.0,103608.0,1993-12-20T00:00:00Z,Fri handel,/adresse/bianco-lunos-alle-2a-0-th-1868-frederiksberg-c-01470070__2a_st__th,,4050000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Centralvarme med én fyringsenhed,71.0,Eget køkken med afløb,5.0,1.0,Tegl,Vandskyllende toilet i enheden,1939.0,Frederiksberg,55.677013,12.540485,0.0,18.0,103608.0,1993-12-20T00:00:00Z,Fri handel,/adresse/bianco-lunos-alle-2a-0-tv-1868-frederiksberg-c-01470070__2a_st__tv,,4050000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Centralvarme med én fyringsenhed,63.0,Eget køkken med afløb,5.0,1.0,Tegl,Vandskyllende toilet i enheden,1939.0,Frederiksberg,55.677013,12.540485,1.0,18.0,103608.0,1993-12-20T00:00:00Z,Fri handel,/adresse/bianco-lunos-alle-2a-1-th-1868-frederiksberg-c-01470070__2a__1__th,,4050000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Centralvarme med én fyringsenhed,73.0,Eget køkken med afløb,5.0,1.0,Tegl,Vandskyllende toilet i enheden,1939.0,Frederiksberg,55.677013,12.540485,1.0,18.0,103608.0,1993-12-20T00:00:00Z,Fri handel,/adresse/bianco-lunos-alle-2a-1-tv-1868-frederiksberg-c-01470070__2a__1__tv,,4050000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Centralvarme med én fyringsenhed,63.0,Eget køkken med afløb,5.0,1.0,Tegl,Vandskyllende toilet i enheden,1939.0,Frederiksberg,55.677013,12.540485,2.0,18.0,103608.0,1993-12-20T00:00:00Z,Fri handel,/adresse/bianco-lunos-alle-2a-2-th-1868-frederiksberg-c-01470070__2a__2__th,,4050000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Centralvarme med én fyringsenhed,73.0,Eget køkken med afløb,5.0,1.0,Tegl,Vandskyllende toilet i enheden,1939.0,Frederiksberg,55.677013,12.540485,2.0,18.0,103608.0,1993-12-20T00:00:00Z,Fri handel,/adresse/bianco-lunos-alle-2a-2-tv-1868-frederiksberg-c-01470070__2a__2__tv,,4050000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Centralvarme med én fyringsenhed,63.0,Eget køkken med afløb,5.0,1.0,Tegl,Vandskyllende toilet i enheden,1939.0,Frederiksberg,55.677013,12.540485,3.0,18.0,103608.0,1993-12-20T00:00:00Z,Fri handel,/adresse/bianco-lunos-alle-2a-3-th-1868-frederiksberg-c-01470070__2a__3__th,,4050000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Centralvarme med én fyringsenhed,73.0,Eget køkken med afløb,5.0,1.0,Tegl,Vandskyllende toilet i enheden,1939.0,Frederiksberg,55.677013,12.540485,3.0,18.0,103608.0,1993-12-20T00:00:00Z,Fri handel,/adresse/bianco-lunos-alle-2a-3-tv-1868-frederiksberg-c-01470070__2a__3__tv,,4050000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Centralvarme med én fyringsenhed,63.0,Eget køkken med afløb,5.0,1.0,Tegl,Vandskyllende toilet i enheden,1939.0,Frederiksberg,55.677013,12.540485,4.0,18.0,103608.0,1993-12-20T00:00:00Z,Fri handel,/adresse/bianco-lunos-alle-2a-4-th-1868-frederiksberg-c-01470070__2a__4__th,,4050000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Centralvarme med én fyringsenhed,73.0,Eget køkken med afløb,5.0,1.0,Tegl,Vandskyllende toilet i enheden,1939.0,Frederiksberg,55.677013,12.540485,4.0,18.0,103608.0,1993-12-20T00:00:00Z,Fri handel,/adresse/bianco-lunos-alle-2a-4-tv-1868-frederiksberg-c-01470070__2a__4__tv,,4050000
Badeværelse i enheden,"Etagebolig-bygning, flerfamiliehus eller tofamiliehus",Mursten,Fjernvarme/blokvarme,67.0,Eget køkken med afløb,6.0,1.0,Tagpap med lille hældning,Vandskyllende toilet i enheden,1962.0,Frederiksberg,55.677155,12.540549,0.0,18.0,103608.0,1993-10-29T00:00:00Z,Fri handel,/adresse/bianco-lunos-alle-2b-0-th-1868-frederiksberg-c-01470070__2b_st__th,ejerlejlighed,429000
